frame,time_sec,timecode,gray_diff,hist_diff,edge_diff,composite
1719,71.697,01:11.70,0.017917,0.057816,0.066412,0.036731
1720,71.738,01:11.74,0.004068,0.025523,0.018264,0.012997
1721,71.78,01:11.78,0.013688,0.041536,0.053194,0.027385
1722,71.822,01:11.82,0.005727,0.029946,0.025671,0.016198
1723,71.863,01:11.86,0.015754,0.054836,0.064884,0.034346
1724,71.905,01:11.91,0.003819,0.028805,0.017338,0.013916
1725,71.947,01:11.95,0.013507,0.027072,0.058889,0.022793
1726,71.989,01:11.99,0.005285,0.023488,0.022755,0.013403
1727,72.03,01:12.03,0.014256,0.032484,0.056921,0.024902
1728,72.072,01:12.07,0.005595,0.028241,0.0225,0.015211
1729,72.114,01:12.11,0.014433,0.030561,0.063426,0.024977
1730,72.155,01:12.16,0.005381,0.027839,0.021667,0.01487
1731,72.197,01:12.20,0.016436,0.028195,0.070694,0.025977
1732,72.239,01:12.24,0.004086,0.022078,0.016875,0.011662
1733,72.281,01:12.28,0.013746,0.029037,0.057778,0.023501
1734,72.322,01:12.32,0.004681,0.02838,0.017593,0.014267
1735,72.364,01:12.36,0.01625,0.031862,0.068449,0.026934
1736,72.406,01:12.41,0.004249,0.024262,0.016875,0.012516
1737,72.447,01:12.45,0.015097,0.030492,0.063148,0.025291
1738,72.489,01:12.49,0.003949,0.026321,0.013009,0.012685
1739,72.531,01:12.53,0.016294,0.029065,0.067384,0.025873
1740,72.573,01:12.57,0.003387,0.026729,0.01125,0.012343
1741,72.614,01:12.61,0.014479,0.031297,0.062847,0.025202
1742,72.656,01:12.66,0.004841,0.023171,0.018542,0.012627
1743,72.698,01:12.70,0.016329,0.029436,0.071736,0.026457
1744,72.739,01:12.74,0.004427,0.02254,0.019722,0.012297
1745,72.781,01:12.78,0.019971,0.280484,0.068681,0.116022
1746,72.823,01:12.82,0.005979,0.061581,0.018449,0.026687
1747,72.864,01:12.86,0.010379,0.065111,0.033588,0.031856
1748,72.906,01:12.91,0.00724,0.081429,0.018032,0.034286
1749,72.948,01:12.95,0.011284,0.090523,0.036782,0.041567
1750,72.99,01:12.99,0.008489,0.065062,0.027639,0.030205
1751,73.031,01:13.03,0.00833,0.051137,0.034815,0.025961
1752,73.073,01:13.07,0.009163,0.08889,0.024537,0.038605
1753,73.115,01:13.11,0.011691,0.077502,0.038935,0.037449
1754,73.156,01:13.16,0.008749,0.069359,0.026435,0.031731
1755,73.198,01:13.20,0.016235,0.095615,0.045648,0.046959
1756,73.24,01:13.24,0.009823,0.100959,0.032222,0.043961
1757,73.282,01:13.28,0.012189,0.09533,0.043333,0.044403
1758,73.323,01:13.32,0.012175,0.111239,0.038079,0.049438
1759,73.365,01:13.36,0.019984,0.099898,0.052963,0.051252
1760,73.407,01:13.41,0.028515,0.138223,0.045046,0.068566
1761,73.448,01:13.45,0.017207,0.131434,0.059213,0.061387
1762,73.49,01:13.49,0.010778,0.145112,0.041319,0.060849
1763,73.532,01:13.53,0.015789,0.073976,0.069375,0.041513
1764,73.574,01:13.57,0.015291,0.100249,0.051065,0.048603
1765,73.615,01:13.62,0.014524,0.060539,0.066227,0.035799
1766,73.657,01:13.66,0.014576,0.089481,0.051412,0.044476
1767,73.699,01:13.70,0.014555,0.066366,0.066435,0.037877
1768,73.74,01:13.74,0.016072,0.091681,0.058958,0.046824
1769,73.782,01:13.78,0.027095,0.094797,0.092153,0.057297
1770,73.824,01:13.82,0.016791,0.076747,0.075208,0.043617
1771,73.865,01:13.87,0.048348,0.121546,0.103079,0.07944
1772,73.907,01:13.91,0.075887,0.175642,0.097917,0.113004
1773,73.949,01:13.95,0.030691,0.118714,0.103611,0.068791
1774,73.991,01:13.99,0.037068,0.132878,0.101458,0.077041
1775,74.032,01:14.03,0.067893,0.149512,0.127685,0.102439
1776,74.074,01:14.07,0.105413,0.209741,0.12713,0.144099
1777,74.116,01:14.12,0.026107,0.039399,0.123333,0.040482
1778,74.157,01:14.16,0.031881,0.128689,0.120046,0.07458
1779,74.199,01:14.20,0.157505,0.581162,0.143981,0.304433
1780,74.241,01:14.24,0.014488,0.098146,0.066458,0.048966
1781,74.283,01:14.28,0.097848,0.308489,0.111667,0.172954
1782,74.324,01:14.32,0.02929,0.17294,0.090579,0.085696
1783,74.366,01:14.37,0.256137,0.360429,0.135394,0.280565
1784,74.408,01:14.41,0.089709,0.192859,0.141157,0.130956
1785,74.449,01:14.45,0.295577,0.360487,0.252037,0.313942
1786,74.491,01:14.49,0.196556,0.173287,0.248657,0.193622
1787,74.533,01:14.53,0.218904,0.500099,0.225926,0.318024
1788,74.575,01:14.57,0.133844,0.302248,0.197917,0.199193
1789,74.616,01:14.62,0.294865,0.229498,0.16912,0.259412
1790,74.658,01:14.66,0.251218,0.387195,0.189722,0.29266
1791,74.7,01:14.70,0.202374,0.341674,0.24419,0.255311
1792,74.741,01:14.74,0.142336,0.344394,0.218935,0.220716
1793,74.783,01:14.78,0.284331,0.278057,0.181319,0.271834
1794,74.825,01:14.82,0.252904,0.387845,0.213032,0.296146
1795,74.866,01:14.87,0.282437,0.321761,0.258495,0.293806
1796,74.908,01:14.91,0.187065,0.187738,0.21419,0.190013
1797,74.95,01:14.95,0.186657,0.407052,0.192986,0.264428
1798,74.992,01:14.99,0.029087,0.30683,0.111019,0.13449
1799,75.033,01:15.03,0.243948,0.453437,0.140741,0.306948
1800,75.075,01:15.08,0.015143,0.043683,0.079931,0.031611
1801,75.117,01:15.12,0.22605,0.33243,0.101528,0.250831
1802,75.158,01:15.16,0.020198,0.090389,0.081505,0.050896
1803,75.2,01:15.20,0.164666,0.442756,0.115347,0.257066
1804,75.242,01:15.24,0.147484,0.307537,0.128542,0.201608
1805,75.284,01:15.28,0.288915,0.55246,0.235833,0.375848
1806,75.325,01:15.33,0.14817,0.439133,0.214606,0.256651
1807,75.367,01:15.37,0.113284,0.516956,0.067755,0.250016
1808,75.409,01:15.41,0.006597,0.01086,0.002755,0.007705
1809,75.45,01:15.45,0.007032,0.012839,0.005602,0.008921
1810,75.492,01:15.49,0.136363,0.289029,0.017801,0.17794
1811,75.534,01:15.53,0.019714,0.102382,0.021713,0.048848
1812,75.576,01:15.58,0.084301,0.475265,0.053009,0.218009
1813,75.617,01:15.62,0.091594,0.227473,0.1375,0.143742
1814,75.659,01:15.66,0.135676,0.328959,0.242407,0.213998
1815,75.701,01:15.70,0.088573,0.489959,0.18125,0.238325
1816,75.742,01:15.74,0.078418,0.470246,0.036574,0.211374
1817,75.784,01:15.78,0.115193,0.280918,0.013588,0.163036
1818,75.826,01:15.83,0.059794,0.352316,0.006968,0.156894
1819,75.867,01:15.87,0.029017,0.277958,0.007986,0.114043
1820,75.909,01:15.91,0.079396,0.429562,0.022662,0.196281
1821,75.951,01:15.95,0.117256,0.306479,0.057963,0.177555
1822,75.993,01:15.99,0.093021,0.411652,0.153125,0.210552
1823,76.034,01:16.03,0.100807,0.331891,0.227315,0.194337
1824,76.076,01:16.08,0.07592,0.521643,0.135926,0.237924
1825,76.118,01:16.12,0.008427,0.139428,0.008056,0.05424
1826,76.159,01:16.16,0.085628,0.269102,0.008611,0.142142
1827,76.201,01:16.20,0.006679,0.037119,0.003796,0.017045
1828,76.243,01:16.24,0.044662,0.338416,0.013403,0.14435
1829,76.285,01:16.28,0.015769,0.12306,0.024815,0.054225
1830,76.326,01:16.33,0.029969,0.186084,0.060532,0.087665
1831,76.368,01:16.37,0.060354,0.270557,0.147546,0.142644
1832,76.41,01:16.41,0.06299,0.333359,0.143565,0.165677
1833,76.451,01:16.45,0.058187,0.513061,0.055116,0.217086
1834,76.493,01:16.49,0.024966,0.328359,0.004444,0.129101
1835,76.535,01:16.53,0.007639,0.045974,0.013218,0.021614
1836,76.577,01:16.58,0.017308,0.300228,0.003843,0.114983
1837,76.618,01:16.62,0.008344,0.086202,0.013773,0.036137
1838,76.66,01:16.66,0.029136,0.430182,0.016806,0.168269
1839,76.702,01:16.70,0.016605,0.131245,0.028148,0.057883
1840,76.743,01:16.74,0.01967,0.300208,0.016551,0.117547
1841,76.785,01:16.79,0.010866,0.295522,0.011065,0.110516
1842,76.827,01:16.83,0.001136,0.014033,0.006227,0.006159
1843,76.868,01:16.87,0.009899,0.022556,0.01794,0.015133
1844,76.91,01:16.91,0.001684,0.011912,0.002685,0.005364
1845,76.952,01:16.95,0.014272,0.0586,0.019977,0.030357
1846,76.994,01:16.99,0.001965,0.022903,0.000903,0.009187
1847,77.035,01:17.04,0.016012,0.024597,0.021296,0.019545
1848,77.077,01:17.08,0.002325,0.023915,0.002917,0.009941
1849,77.119,01:17.12,0.017979,0.045891,0.025833,0.028534
1850,77.16,01:17.16,0.01838,0.040025,0.025671,0.026685
1851,77.202,01:17.20,0.014346,0.02771,0.018125,0.019401
1852,77.244,01:17.24,0.00239,0.012749,0.006227,0.006399
1853,77.286,01:17.29,0.06757,0.454196,0.020579,0.19819
1854,77.327,01:17.33,0.00275,0.032397,0.008356,0.013687
1855,77.369,01:17.37,0.024717,0.126145,0.017593,0.059505
1856,77.411,01:17.41,0.004436,0.079152,0.008194,0.030963
1857,77.452,01:17.45,0.021577,0.100669,0.02456,0.049558
1858,77.494,01:17.49,0.003506,0.042498,0.02331,0.019134
1859,77.536,01:17.54,0.02516,0.112975,0.020949,0.055474
1860,77.578,01:17.58,0.021663,0.119856,0.014468,0.055311
1861,77.619,01:17.62,0.01956,0.109511,0.006296,0.049716
1862,77.661,01:17.66,0.018981,0.115851,0.003611,0.051349
1863,77.703,01:17.70,0.015413,0.108925,0.004375,0.047039
1864,77.744,01:17.74,0.045717,0.200159,0.014676,0.096667
1865,77.786,01:17.79,0.142564,0.377167,0.033773,0.213796
1866,77.828,01:17.83,0.001341,0.016067,0.005787,0.00694
1867,77.869,01:17.87,0.195556,0.594209,0.027986,0.318328
1868,77.911,01:17.91,0.000417,0.00958,0.000532,0.003636
1869,77.953,01:17.95,0.137669,0.510107,0.09088,0.263343
1870,77.995,01:17.99,0.007338,0.22837,0.018773,0.085843
1871,78.036,01:18.04,0.119197,0.272516,0.162639,0.177203
1872,78.078,01:18.08,0.007712,0.134462,0.026366,0.05394
1873,78.12,01:18.12,0.144736,0.234751,0.182894,0.180057
1874,78.161,01:18.16,0.010133,0.052267,0.045139,0.02838
1875,78.203,01:18.20,0.103087,0.178144,0.194699,0.138518
1876,78.245,01:18.24,0.015412,0.086153,0.051921,0.043822
1877,78.287,01:18.29,0.081259,0.218802,0.193796,0.140653
1878,78.328,01:18.33,0.014407,0.043274,0.055486,0.028619
1879,78.37,01:18.37,0.087667,0.145224,0.174931,0.116538
1880,78.412,01:18.41,0.014418,0.046526,0.058657,0.03008
1881,78.453,01:18.45,0.076523,0.12793,0.157662,0.102629
1882,78.495,01:18.50,0.012684,0.025984,0.060231,0.022094
1883,78.537,01:18.54,0.067742,0.130487,0.13412,0.096341
1884,78.579,01:18.58,0.013529,0.021336,0.060856,0.020994
1885,78.62,01:18.62,0.060188,0.171203,0.127801,0.105804
1886,78.662,01:18.66,0.011849,0.020913,0.059375,0.019774
1887,78.704,01:18.70,0.168876,0.486677,0.104144,0.273633
1888,78.745,01:18.75,0.000801,0.007583,0.003704,0.003465
1889,78.787,01:18.79,0.178678,0.399867,0.130532,0.25128
1890,78.829,01:18.83,0.012126,0.014694,0.059444,0.017757
1891,78.87,01:18.87,0.075439,0.057154,0.170972,0.078593
1892,78.912,01:18.91,0.012855,0.019789,0.061829,0.020179
1893,78.954,01:18.95,0.082089,0.072094,0.17831,0.088213
1894,78.996,01:19.00,0.018065,0.02419,0.074306,0.025833
1895,79.037,01:19.04,0.084818,0.081268,0.182639,0.093357
1896,79.079,01:19.08,0.025419,0.027419,0.076296,0.031207
1897,79.121,01:19.12,0.126115,0.15955,0.207477,0.145954
1898,79.162,01:19.16,0.053385,0.05733,0.081088,0.057536
1899,79.204,01:19.20,0.126484,0.120882,0.200069,0.131882
1900,79.246,01:19.25,0.072191,0.082196,0.077315,0.076205
1901,79.288,01:19.29,0.108056,0.112936,0.168681,0.115826
1902,79.329,01:19.33,0.0723,0.131371,0.068727,0.092618
1903,79.371,01:19.37,0.081227,0.119811,0.136481,0.100257
1904,79.413,01:19.41,0.053544,0.067533,0.054352,0.058521
1905,79.454,01:19.45,0.071978,0.083358,0.101065,0.07887
1906,79.496,01:19.50,0.047301,0.056629,0.039583,0.049794
1907,79.538,01:19.54,0.054059,0.070991,0.068819,0.061461
1908,79.58,01:19.58,0.040656,0.043752,0.034769,0.041151
1909,79.621,01:19.62,0.048823,0.053598,0.050972,0.050709
1910,79.663,01:19.66,0.043702,0.044947,0.02875,0.042642
1911,79.705,01:19.70,0.051196,0.05271,0.039653,0.050572
1912,79.746,01:19.75,0.041996,0.063488,0.023495,0.047668
1913,79.788,01:19.79,0.042912,0.081013,0.0275,0.054707
1914,79.83,01:19.83,0.041043,0.073139,0.016551,0.049828
1915,79.871,01:19.87,0.043423,0.072841,0.014144,0.050791
1916,79.913,01:19.91,0.048712,0.191427,0.009931,0.094784
1917,79.955,01:19.95,0.051145,0.157149,0.008472,0.083979
1918,79.997,01:20.00,0.044471,0.175238,0.003912,0.086183
1919,80.038,01:20.04,0.033513,0.124664,0.001505,0.062215
1920,80.08,01:20.08,0.044299,0.263566,0.001574,0.11677
1921,80.122,01:20.12,0.037246,0.228691,0.001204,0.100648
1922,80.163,01:20.16,0.030944,0.133472,0.000949,0.063829
1923,80.205,01:20.21,0.022619,0.073458,0.000532,0.038204
1924,80.247,01:20.25,0.027586,0.082151,0.001181,0.044043
1925,80.289,01:20.29,0.02046,0.04622,0.000625,0.027493
1926,80.33,01:20.33,0.021108,0.075912,0.000347,0.038213
1927,80.372,01:20.37,0.016829,0.086304,0.000972,0.039559
1928,80.414,01:20.41,0.012701,0.078246,0.000602,0.034432
1929,80.455,01:20.46,0.011029,0.085785,0.000718,0.036162
1930,80.497,01:20.50,0.006248,0.057433,0.000903,0.023628
1931,80.539,01:20.54,0.005522,0.030601,0.000255,0.013773
1932,80.581,01:20.58,0.01636,0.12322,0.00088,0.052213
1933,80.622,01:20.62,0.020423,0.103243,0.001042,0.047472
1934,80.664,01:20.66,0.010556,0.037091,0.000162,0.018804
1935,80.706,01:20.71,0.006477,0.021191,0.000764,0.011056
1936,80.747,01:20.75,0.009059,0.038228,0.001574,0.01852
1937,80.789,01:20.79,0.318161,0.890217,0.045648,0.491129
1938,80.831,01:20.83,0.191777,0.539879,0.103981,0.304833
1939,80.872,01:20.87,0.120423,0.218042,0.104236,0.152971
1940,80.914,01:20.91,0.054258,0.226751,0.056551,0.11486
1941,80.956,01:20.96,0.017342,0.048239,0.019722,0.028394
1942,80.998,01:21.00,0.015522,0.098748,0.01412,0.044511
1943,81.039,01:21.04,0.006882,0.027171,0.007778,0.014073
1944,81.081,01:21.08,0.006745,0.058356,0.004769,0.024611
1945,81.123,01:21.12,0.006474,0.029191,0.001412,0.013919
1946,81.164,01:21.16,0.007851,0.034354,0.000509,0.016393
1947,81.206,01:21.21,0.006889,0.034493,0.000301,0.015892
1948,81.248,01:21.25,0.0078,0.029873,0.000417,0.014787
1949,81.29,01:21.29,0.004445,0.042488,0.000856,0.017401
1950,81.331,01:21.33,0.005596,0.029045,0.001204,0.013364
1951,81.373,01:21.37,0.003904,0.020241,0.000671,0.009299
1952,81.415,01:21.41,0.004034,0.038622,0.001134,0.01585
1953,81.456,01:21.46,0.004159,0.042717,0.000255,0.017264
1954,81.498,01:21.50,0.003793,0.018307,0.000347,0.008528
1955,81.54,01:21.54,0.00323,0.019258,0.000556,0.008572
1956,81.582,01:21.58,0.003793,0.046814,0.00044,0.018515
1957,81.623,01:21.62,0.002718,0.038116,0.000231,0.014859
1958,81.665,01:21.66,0.002525,0.01194,4.6e-05,0.005572
1959,81.707,01:21.71,0.00164,0.019583,0.000532,0.007809
1960,81.748,01:21.75,0.001044,0.018047,0.000602,0.006951
1961,81.79,01:21.79,0.001103,0.015502,0.00037,0.006069
1962,81.832,01:21.83,0.000855,0.011148,0.000602,0.004432
1963,81.873,01:21.87,0.001052,0.01499,0.000949,0.00592
1964,81.915,01:21.92,0.001466,0.025642,0.00088,0.009869
1965,81.957,01:21.96,0.001195,0.023367,0.000394,0.008875
1966,81.999,01:22.00,0.001223,0.013423,0.00044,0.005415
1967,82.04,01:22.04,0.001196,0.013937,4.6e-05,0.00554
1968,82.082,01:22.08,0.000978,0.013279,0.000208,0.005207
1969,82.124,01:22.12,0.001265,0.019095,0.001088,0.007488
1970,82.165,01:22.17,0.000837,0.012473,0.000718,0.004898
1971,82.207,01:22.21,0.001101,0.009609,0.000139,0.003982
1972,82.249,01:22.25,0.000807,0.022517,0.000139,0.008339
1973,82.291,01:22.29,0.0008,0.022158,9.3e-05,0.008205
1974,82.332,01:22.33,0.000633,0.008489,0.000162,0.003336
1975,82.374,01:22.37,0.000971,0.020085,0.001019,0.007666
1976,82.416,01:22.42,0.001227,0.017164,0.001019,0.006784
1977,82.457,01:22.46,0.002472,0.015194,0.00169,0.006846
1978,82.499,01:22.50,0.001377,0.016342,0.002593,0.006736
1979,82.541,01:22.54,0.00079,0.010151,0.001366,0.004124
1980,82.583,01:22.58,0.000991,0.02379,0.001319,0.009004
1981,82.624,01:22.62,0.000709,0.007291,2.3e-05,0.002944
1982,82.666,01:22.67,0.016955,0.061662,0.000532,0.03096
1983,82.708,01:22.71,0.02094,0.090137,0.000648,0.04313
1984,82.749,01:22.75,0.020185,0.151712,0.000509,0.064252
1985,82.791,01:22.79,0.019327,0.051242,0.000394,0.028604
1986,82.833,01:22.83,0.025015,0.098623,0.004792,0.048755
1987,82.874,01:22.87,0.013962,0.04394,0.000185,0.023077
1988,82.916,01:22.92,0.025078,0.088548,0.001065,0.044891
1989,82.958,01:22.96,0.023451,0.107716,0.000856,0.050684
1990,83.0,01:23.00,0.024659,0.165272,0.00081,0.071489
1991,83.041,01:23.04,0.020036,0.1654,0.003287,0.069238
1992,83.083,01:23.08,0.028858,0.349343,0.006343,0.138776
1993,83.125,01:23.12,0.026225,0.324286,0.005741,0.128498
1994,83.166,01:23.17,0.029702,0.257341,0.006435,0.107049
1995,83.208,01:23.21,0.030642,0.225834,0.007315,0.096626
1996,83.25,01:23.25,0.03639,0.385688,0.006505,0.155656
1997,83.292,01:23.29,0.045739,0.887375,0.006181,0.336355
1998,83.333,01:23.33,0.012906,0.654869,0.00287,0.23659
1999,83.375,01:23.37,0.003514,0.362365,0.000231,0.128783
2000,83.417,01:23.42,0.004494,0.505123,0.00081,0.179345
2001,83.458,01:23.46,0.001799,0.076439,0.002569,0.028
2002,83.5,01:23.50,0.002239,0.184497,0.006574,0.066463
2003,83.542,01:23.54,0.0014,0.138461,0.0,0.049231
2004,83.584,01:23.58,0.026148,0.944394,0.0,0.34492
2005,83.625,01:23.63,0.0,0.0,0.0,0.0
2006,83.667,01:23.67,0.0,0.0,0.0,0.0
2007,83.709,01:23.71,0.0,0.0,0.0,0.0
2008,83.75,01:23.75,0.0,0.0,0.0,0.0
2009,83.792,01:23.79,0.0,0.0,0.0,0.0
2010,83.834,01:23.83,0.0,0.0,0.0,0.0
2011,83.875,01:23.88,0.0,0.0,0.0,0.0
2012,83.917,01:23.92,0.0,0.0,0.0,0.0
2013,83.959,01:23.96,0.0,0.0,0.0,0.0
2014,84.001,01:24.00,0.0,0.0,0.0,0.0
2015,84.042,01:24.04,0.0,0.0,0.0,0.0
2016,84.084,01:24.08,0.0,0.0,0.0,0.0
2017,84.126,01:24.13,0.0,0.0,0.0,0.0
2018,84.167,01:24.17,0.0,0.0,0.0,0.0
2019,84.209,01:24.21,0.0,0.0,0.0,0.0
2020,84.251,01:24.25,0.0,0.0,0.0,0.0
2021,84.293,01:24.29,0.0,0.0,0.0,0.0
2022,84.334,01:24.33,0.0,0.0,0.0,0.0
2023,84.376,01:24.38,0.0,0.0,0.0,0.0
